2132245826	-91719738	1734305618	
-1653590538	239509986	-860494426	
1271378162	-1807150378	-810469246	
-1483363962	-1605960558	-580454986	
-1913986782	-1964858522	1141762610	
-1235501418	-509002814	-524438714	
1434393042	441404790	-1671174046	
-1114785498	-238081166	14647894	
-2064349438	366974214	-693846254	
1124089142	104249250	-901372186	
-2051509070	98262550	1873287746	
1765428934	-1972048814	-1951349514	
1745374946	-2030375770	-2120825358	
1253462486	838399362	-1955798906	
-2100518510	704111798	1654500898	
-704968090	-1940447438	-1003004522	
-1438902078	393628230	-1867981102	
-1865638794	1323029858	-1040875482	
-972652430	-763002538	-119110654	
1857391622	-668556270	746974262	
1908917410	435768806	-1680741966	
-1121469162	-192071870	350856646	
-461180590	-1629826058	-1333363742	
-1921682522	470178546	-1358622506	
501559938	-1942907002	1008387730	
2061652918	-1000539358	1211691366	
-904866766	845446294	331576770	
-1324588730	1953178578	-2129433738	
-290438558	242403110	-226601614	
753729622	-2028142334	-1772551418	
-971962094	1531255606	755323298	
-659426074	2130435762	1537580054	
-1358506942	-514425658	550073938	
-659660042	-318691102	-270173530	
1247178738	1324699606	1018556290	
-1515991418	-1083085934	-1444527434	
1080608802	-1990436762	-193263310	
-425518186	-813739326	-1052772282	
1007020242	-1662797194	-1860096158	
-490369498	913746546	1305870166	
-388497918	-1198917114	597945874	
1493027382	-718315870	-567272474	
-1233759310	1997863702	1616179522	
306238406	176716626	-1695845898	
1119376866	504037798	1539769586	
407310038	1470835842	864257414	
537956498	-255610442	-2080303838	
-1591394458	584433202	649280150	
-1364217918	-1143926970	1119432146	
-167933578	1802411106	-559033050	
1898938226	-754942378	-145261822	
1627943174	-1809886446	258996534	
663088034	1647559398	-377403214	
87415318	-373846462	1265150662	
-1929379758	-1487798026	-152304926	
-408549210	-1080550926	1488604630	
1476716930	-242172794	-1858587246	
-382033738	1550180898	-145512858	
-1939803342	-1739269738	-1567322942	
1954522694	63238866	-31401866	
-757560990	32218150	-1578576782	
-1171489450	-1411680254	2073323526	
-624740334	-933517258	21559458	
-58922522	-547570254	1539848470	
1282321218	-1869741626	-1284504238	
530714614	1859923938	2088144806	
84520690	-1106309930	1191388802	
-74747002	1713920658	-1928654922	
-1227411678	1403489638	-2007193550	
1095235734	-1133647422	520863046	
443103186	-2029148298	1017050722	
-1405164762	-404575886	1629092950	
530838786	1408098054	-623928046	
763418422	1605928354	-1530162970	
2135470770	814487574	-1447409598	
1165023430	-1458009518	-2053398794	
801692898	1815910054	-614743054	
1443187670	1306911618	-852252026	
304152466	905248438	-1600848862	
-572459930	-1912021710	-2025023594	
763086530	1328895046	1105591506	
-1031539082	1040311138	-1654150618	
-2107834766	-2054620330	-1947143678	
-1781213690	-1752923630	1218414134	
1611960994	-1293961242	-796579918	
-1723762922	1121609026	768683974	
-1187410094	-1157714442	-554563102	
-1497883226	298735858	-1906505002	
-1242750846	1112105350	677520530	
-1648857674	1189038370	499112806	
883266098	807581334	1191060418	
-121869498	1434141138	1111737718	
-1941876638	-182062810	-795356302	
1161394774	1241673474	1292455174	
874637074	-2089306826	1067261858	
-562471194	-95281998	195581462	
2031026754	1835992774	1326650450	
25902326	1100461794	2074682534	
-1751028238	886458838	-396829310	
-1769170810	1546373522	-569025354	
-151644638	-83606938	863160114	
1636455830	2050293954	1868628550	
1349060306	-133360522	-56803998	
859420710	1372792946	501971286	
-753374206	-448052218	-202912750	
-1479973834	1536306338	1062766054	
1139773874	1568716054	-845668542	
-2012586554	-169535150	-83801098	
1023009762	-1697666138	2081751794	
1999702230	1852381826	1706905478	
-2135036270	1892404150	504980258	
-1116853914	1638956082	-1589414762	
1482710466	1726159174	1307528146	
899670902	-2074760606	929234726	
-1521549966	-312543146	-1066211070	
710589190	974532882	-548105418	
825473442	1295854822	345867954	
-997551082	-508183486	1633891526	
1492098642	-1457464586	-698838814	
334213798	-295102478	-483571754	
-245508222	-1415870842	-1990683758	
798735030	1233727522	213749862	
-1231113934	-720497770	-1832895806	
-217927610	-1991372590	-1396952458	
950703970	1096926758	-1974775182	
-246155434	-883825150	1207415302	
-1980951022	-1277607370	1572980386	
-538487834	-207881294	-695864554	
1990711618	1027181510	1131586386	
1839852022	854834658	1455241638	
1037937906	1720387286	980882562	
-1008255610	-1992574830	1413818806	
646282530	-256739482	1232954930	
1118450326	-90925118	-2021669050	
1573213650	1864499574	1323041890	
-252310234	-536336526	-947227050	
-856333566	-907925242	-2035516654	
253194550	-1636019294	790035174	
-2010451790	-1993158122	1840150082	
-1085447482	-1599199150	173832438	
-1744082206	855916710	-642596366	
1326073302	854905218	1784706182	
-1280877166	2022185142	-2108798430	
-787685786	1368169266	-1881681514	
-2128775998	-132489658	1184176850	
-292466570	472510818	1172296742	
-1513784206	1841460566	-1096982526	
-1680203770	-208379886	986652726	
-794599262	-762568218	-1718983246	
844181782	-938896574	-346113594	
2078420306	-1594325002	1793038306	
-662648922	1361598194	1248527574	
-468251006	-1161352314	1541112466	
-1775990858	1243846434	1972159846	
638341170	-1034489706	932893122	
2022864198	-553820206	-53862538	
366239330	-1612768474	-87862926	
1102836822	-1182147326	161453830	
-1276852974	-524267722	-243864158	
-1039742746	251288242	-2019487722	
-1493618622	623743174	5157458	
-1287776522	816858338	-688730458	
1400794098	1718436822	1998441346	
819683974	-182966382	114980534	
-1958386654	99757158	1044153650	
1072140182	1330425538	-1666708410	
-499243822	-879989130	-786740382	
-1095507418	507618930	20378454	
-151332350	-1091400186	-891442670	
178978358	506919586	1430712294	
-272969806	-1629327594	1270697282	
813295558	2033432402	585967094	
-1900187166	505042342	-1342897934	
282133206	893978754	-1470293626	
312298642	-2073434698	1928573218	
167580518	828193330	-834031978	
426970050	1478173510	731343314	
-325567114	54442082	-1038210778	
1870691186	-906792362	-802138366	
-946666234	1539247890	575614262	
-1809610846	1141675750	1661715634	
-304787946	395700802	822329030	
1372666962	835040502	1246174946	
-38314842	1439438322	391528918	
-2015836798	1561088134	1739256210	
680711350	1315864098	1768782438	
-1230082254	-1824698986	122546370	
-22300090	-1236717870	1370328182	
-2122406558	702410790	1841287282	
431059286	-1100327934	-1891566586	
-1446448110	-244523978	-1334012766	
-1508393498	-1339213390	1245293846	
-1950152894	-1433725498	359088466	
-2121808906	1217219554	629793702	
1413720818	-1480785706	-133365118	
-358021242	-947841390	1830110134	
-1963603166	1812160870	-1519377358	
344091798	-1440922174	1142542662	
-1651280942	1284266870	1092293218	
-709675226	-1203788430	-835653546	
1525207298	-507743482	406542610	
-1580987594	-259907166	-215456538	
1046425266	-372274154	1233429570	
-2133857082	1865795154	334713590	
-1898972958	-1521358170	-627326990	
1338326998	791003010	1291009670	
627030930	733033142	-1245079518	
-1182873498	-186492622	936971158	
-1289674046	1009084486	481704146	
-1896568202	1465122658	90045990	
239073906	624029526	1592512002	
-356161018	710295058	-1122715082	
-244044126	50236390	-1797151822	
1649863446	303743298	-141409338	
712821586	1254646262	1112483298	
-321949274	940856562	-47251754	
-161284990	-542444154	-1803100014	
-1641635402	2083120418	1503637350	
-1136325070	1124149910	-208044094	
1519288134	-1896776238	715553142	
-110531486	1486767398	1325453170	
-1133220266	-1548530942	907796742	
-2091277550	757000502	1888664482	
224015078	1525979314	-1450194410	
-960143806	-1299047738	847007826	
-406392586	-1471491358	-876447578	
-605197838	-38126122	923056514	
1586506886	1211532690	1580568758	
-1420381662	-1272572314	853033778	
-608515690	1556503746	1930761798	
1871004370	-1855862666	2090555746	
-818672602	2042766450	-1850184362	
578766850	-1350576122	-427456494	
1000511542	1260243106	-1443145242	
1473777074	356133142	1757707074	
-1248890426	-1837869742	212795382	
637730786	1911226278	1432813298	
-14222122	-95750526	-446504058	
-1817269614	1704853430	814743330	
-1865286298	-1344538574	130410646	
-1590846	-1183240890	1504806866	
-1796827274	1445578338	-924888282	
-1379665550	46001238	-191904510	
-1565438202	924445970	-1839216842	
